,client_code,2018-12-31T00:00:00.000000000,2019-01-31T00:00:00.000000000,2019-02-28T00:00:00.000000000,2019-03-31T00:00:00.000000000,2019-04-30T00:00:00.000000000,2019-05-31T00:00:00.000000000,2019-06-30T00:00:00.000000000,2019-07-31T00:00:00.000000000,2019-08-31T00:00:00.000000000,2019-09-01T00:00:00.000000000,2019-10-01T00:00:00.000000000,2019-11-01T00:00:00.000000000,2019-12-01T00:00:00.000000000,2020-01-01T00:00:00.000000000
7500,C106577,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7501,C102093,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7502,C103853,0,0,0,0,0,0,0,0,0,,,,,
7503,C146513,0,0,-1,0,0,-1,0,0,-1,-1,0,0,-1,-1
7504,C116678,-1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
7505,C105893,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7506,C116704,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7507,C117457,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
7508,C107174,0,0,0,0,0,0,0,0,0,0,0,0,0,HEALTH
7509,C106919,0,0,-1,0,0,-1,0,0,0,0,-1,0,0,0
7510,C108535,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7511,C120964,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7512,C108247,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
7513,C115584,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7514,C103239,-1,0,0,-1,0,0,-1,-1,0,-1,0,0,0,0
7515,C114354,-1,0,-1,-1,0,-1,0,0,-1,-1,0,-1,-1,-1
7516,C102924,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7517,C148085,,,,,,,,0,0,0,0,0,0,0
7518,C119173,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7519,C109549,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7520,C102508,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7521,C113023,-1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
7522,C111827,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
7523,C105424,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7524,C113466,HEALTH,0,0,0,0,-1,0,-1,-1,-1,0,-1,0,-1
7525,C101954,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1
7526,C101269,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0
7527,C114956,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7528,C145453,0,-1,-1,-1,-1,0,0,-1,0,0,-1,-1,-1,0
7529,C151432,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
7530,C116789,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
7531,C118009,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7532,C109685,-1,-1,0,-1,0,0,-1,-1,-1,-1,-1,0,0,0
7533,C102969,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7534,C148445,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1
7535,C115104,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7536,C146072,,,,,,0,0,0,0,0,0,0,0,0
7537,C150725,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,0,0,0
7538,C101469,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7539,C153617,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7540,C117528,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,0
7541,C110025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7542,C108683,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7543,C102898,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7544,C100669,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7545,C104820,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
7546,C147403,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7547,C109592,0,0,0,0,0,0,0,0,,,0,0,0,0
7548,C111157,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7549,C116791,HEALTH,HEALTH,HEALTH,HEALTH,HEALTH,HEALTH,0,0,0,0,0,0,0,0
7550,C103270,-1,-1,-1,-1,-1,0,-1,-1,-1,0,0,0,0,0
7551,C118728,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0
7552,C152776,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7553,C103102,HEALTH,HEALTH,HEALTH,HEALTH,HEALTH,0,0,0,0,0,0,0,0,0
7554,C108720,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7555,C149448,,,,,,,,,,,0,0,0,0
7556,C100492,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7557,C103139,0,0,0,0,0,0,-1,-1,-1,-1,,,,
7558,C116697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7559,C100903,HEALTH,HEALTH,HEALTH,HEALTH,HEALTH,INVESTMENT,-1,0,0,0,0,0,0,0
7560,C103681,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7561,C111480,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7562,C112391,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7563,C113664,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7564,C102041,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
7565,C110342,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7566,C111949,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7567,C143175,,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
7568,C102495,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7569,C104914,INVESTMENT,INVESTMENT,INVESTMENT,0,0,0,0,0,0,0,0,0,0,0
7570,C118499,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
7571,C104067,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7572,C107632,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
7573,C145983,,,,,,INVESTMENT,INVESTMENT,0,0,0,0,0,0,0
7574,C151334,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
7575,C107731,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0
7576,C147265,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
7577,C144275,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7578,C104697,0,0,0,0,0,-1,0,-1,-1,-1,-1,0,0,-1
7579,C111208,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7580,C112734,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7581,C109647,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
7582,C104831,0,0,0,0,-1,0,-1,-1,0,0,-1,0,0,0
7583,C103367,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7584,C115503,-1,-1,-1,0,-1,0,-1,-1,-1,0,-1,-1,0,-1
7585,C104144,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,-1
7586,C116932,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7587,C102494,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7588,C105150,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
7589,C152132,,,,,,,,,,,,,,
7590,C115388,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7591,C112065,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7592,C102210,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7593,C103846,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0
7594,C113205,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7595,C117128,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7596,C149501,,,,,,,,,,,0,0,0,0
7597,C115644,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
7598,C146525,0,-1,-1,-1,-1,-1,PROTECTION,0,0,0,0,0,0,0
7599,C149100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,0
7600,C117142,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7601,C103757,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,0
7602,C111785,0,-1,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1
7603,C143671,,,,0,0,0,0,0,0,0,0,0,0,0
7604,C146270,-1,-1,-1,-1,0,-1,0,0,-1,-1,-1,-1,-1,-1
7605,C106130,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0
7606,C110994,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0
7607,C111729,0,0,0,0,0,0,0,-1,-1,-1,0,-1,-1,-1
7608,C118639,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7609,C108319,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7610,C117742,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7611,C113394,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7612,C109627,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7613,C150453,,,,,,,,,,,,0,0,0
7614,C101733,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7615,C114568,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7616,C100873,0,0,0,-1,-1,-1,-1,0,-1,0,0,0,0,0
7617,C119518,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7618,C109916,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7619,C147478,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1
7620,C110239,0,0,INVESTMENT,INVESTMENT,INVESTMENT,-1,INVESTMENT,INVESTMENT,0,0,0,0,0,0
7621,C118402,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7622,C115574,0,0,0,0,0,0,0,0,-1,-1,0,0,0,-1
7623,C113990,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7624,C103074,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7625,C112117,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7626,C102566,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7627,C152303,,,,,,,,,,,,,,
7628,C120587,0,0,0,0,0,0,HEALTH,HEALTH,HEALTH,HEALTH,HEALTH,HEALTH,0,0
7629,C120740,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7630,C147261,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1
7631,C105009,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7632,C149137,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0
7633,C118944,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7634,C100832,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
7635,C143854,,,,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
7636,C147235,,,,,,,0,0,0,0,0,0,0,-1
7637,C103110,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7638,C100807,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
7639,C108284,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7640,C113398,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7641,C145480,0,-1,-1,-1,0,0,0,0,0,0,0,INVESTMENT,INVESTMENT,INVESTMENT
7642,C107549,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7643,C152096,,,,,,,,,,,,,,0
7644,C102865,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
7645,C112582,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7646,C107458,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
7647,C110436,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7648,C100672,-1,0,-1,0,0,0,0,0,0,-1,-1,-1,0,-1
7649,C145203,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
7650,C106244,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0
7651,C148537,,,,,,,,,0,0,0,-1,-1,-1
7652,C107535,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7653,C145723,,,,,,0,0,0,0,0,0,0,0,0
7654,C145819,,,,,,0,0,0,0,0,0,0,0,0
7655,C152745,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7656,C101779,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7657,C110732,0,-1,0,0,0,0,0,0,0,0,-1,-1,-1,0
7658,C146221,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1
7659,C105297,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7660,C117178,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7661,C109239,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
7662,C108540,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7663,C106711,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0
7664,C104898,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7665,C101546,-1,-1,0,0,-1,-1,0,0,0,0,-1,-1,0,0
7666,C116118,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7667,C106514,0,0,RETIREMENT,RETIREMENT,RETIREMENT,RETIREMENT,RETIREMENT,RETIREMENT,0,0,0,-1,-1,0
7668,C149960,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1
7669,C118353,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7670,C106068,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7671,C113401,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7672,C113719,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1
7673,C117108,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
7674,C111304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7675,C112917,0,0,0,-1,-1,0,0,-1,0,0,-1,0,0,-1
7676,C101786,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7677,C102851,0,0,0,0,0,0,HEALTH,HEALTH,HEALTH,HEALTH,HEALTH,HEALTH,0,0
7678,C114625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7679,C148082,,,,,,,,0,0,0,-1,-1,-1,-1
7680,C147790,,,,,,,,0,0,0,0,0,0,-1
7681,C146361,-1,-1,-1,0,0,-1,0,0,-1,-1,-1,-1,0,-1
7682,C113788,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
7683,C115031,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7684,C117107,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
7685,C146415,0,0,-1,0,-1,-1,0,0,0,0,-1,0,0,0
7686,C115416,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
7687,C104359,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7688,C105617,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
7689,C149378,,,,,,,,,,,0,0,0,0
7690,C106790,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7691,C151401,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
7692,C112756,0,0,0,-1,0,0,-1,,0,0,0,0,0,0
7693,C112466,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7694,C105614,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7695,C109030,-1,-1,-1,-1,0,-1,0,0,0,-1,-1,-1,0,0
7696,C110290,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7697,C111069,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7698,C116480,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7699,C113208,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7700,C103079,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7701,C110515,0,0,0,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1
7702,C107204,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0
7703,C114643,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7704,C101273,-1,0,-1,-1,0,0,0,0,-1,0,-1,0,-1,-1
7705,C105378,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7706,C145950,,,,,,0,0,0,0,0,0,0,0,0
7707,C148860,,,,,,,,,0,0,0,0,0,0
7708,C112015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7709,C102667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7710,C119798,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7711,C147680,,,,,,,,0,0,0,0,0,0,0
7712,C144411,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
7713,C146417,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7714,C115293,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0
7715,C118031,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7716,C104283,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7717,C113266,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
7718,C113280,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7719,C106943,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0
7720,C118138,0,0,-1,-1,-1,-1,0,-1,0,0,-1,0,0,-1
7721,C152439,,,,,,,,,,,,,,
7722,C150734,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
7723,C115142,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
7724,C144621,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
7725,C103762,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7726,C151609,,,,,,,,,,,,,,0
7727,C118504,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7728,C115942,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
7729,C109380,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7730,C101181,-1,-1,-1,-1,-1,-1,-1,0,0,-1,0,-1,0,0
7731,C116367,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7732,C107892,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7733,C148226,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1
7734,C110505,0,-1,-1,0,-1,-1,-1,-1,-1,0,-1,-1,-1,-1
7735,C103690,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7736,C108905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7737,C117610,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7738,C147344,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
7739,C120893,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7740,C143614,,,,,0,0,HEALTH,HEALTH,HEALTH,HEALTH,HEALTH,HEALTH,HEALTH,HEALTH
7741,C103298,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7742,C115118,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7743,C102070,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7744,C116618,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7745,C106586,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7746,C154376,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7747,C118993,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7748,C115597,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
7749,C111008,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
7750,C143340,,,0,0,0,0,-1,-1,-1,-1,0,0,0,0
7751,C108770,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7752,C102305,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0
7753,C153639,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7754,C119861,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7755,C108816,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7756,C101645,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
7757,C112017,-1,0,0,0,-1,0,0,-1,0,0,0,-1,-1,-1
7758,C145026,0,0,-1,0,0,0,0,0,-1,-1,-1,0,0,0
7759,C105230,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7760,C145821,,,,,,0,0,-1,-1,-1,-1,-1,-1,-1
7761,C120220,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7762,C108549,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7763,C111584,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7764,C113658,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7765,C105517,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7766,C108645,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7767,C116570,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7768,C102418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7769,C104058,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0
7770,C117634,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7771,C119455,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7772,C100685,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
7773,C107562,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0
7774,C120555,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
7775,C101027,0,0,0,0,0,0,-1,0,0,0,-1,0,-1,0
7776,C103621,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7777,C108974,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0
7778,C107889,0,HEALTH,HEALTH,HEALTH,HEALTH,HEALTH,HEALTH,0,0,0,0,0,0,0
7779,C102096,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
7780,C113725,0,0,0,0,0,-1,-1,0,0,0,-1,-1,-1,-1
7781,C118668,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7782,C151249,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,
7783,C143172,,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
7784,C108955,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7785,C113881,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7786,C109502,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0
7787,C110582,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7788,C118037,0,0,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
7789,C104334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7790,C108872,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0
7791,C144950,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7792,C116088,RETIREMENT,RETIREMENT,RETIREMENT,0,0,-1,-1,0,0,0,0,-1,-1,-1
7793,C101127,-1,0,0,0,0,0,0,0,-1,0,0,0,-1,-1
7794,C115958,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7795,C145267,-1,-1,INVESTMENT,0,0,0,0,INVESTMENT,-1,INVESTMENT,INVESTMENT,INVESTMENT,INVESTMENT,0
7796,C111404,-1,-1,0,-1,-1,-1,-1,-1,0,0,-1,-1,0,0
7797,C109911,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
7798,C103219,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
7799,C110375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7800,C113448,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
7801,C145098,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,0
7802,C104876,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7803,C107078,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7804,C113348,-1,0,-1,-1,-1,-1,-1,0,0,0,-1,0,-1,-1
7805,C117697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7806,C113705,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7807,C104741,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7808,C118013,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7809,C111300,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7810,C112677,0,0,0,0,0,0,0,0,0,0,0,0,0,INVESTMENT
7811,C115608,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7812,C112886,-1,-1,0,-1,-1,-1,0,-1,0,0,0,0,0,0
7813,C115617,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1
7814,C107127,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7815,C148621,,,,,,,,,0,0,0,0,-1,-1
7816,C108617,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7817,C116524,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7818,C110720,0,-1,0,0,RETIREMENT,RETIREMENT,RETIREMENT,RETIREMENT,RETIREMENT,RETIREMENT,0,-1,0,0
7819,C103769,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7820,C151222,,,,,,,,,,,,,0,0
7821,C118006,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7822,C100625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7823,C152519,,,,,,,,,,,,,,
7824,C143667,,,,0,0,0,0,0,0,0,0,0,0,0
7825,C118273,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
7826,C101309,0,-1,0,0,-1,0,-1,0,0,0,0,0,-1,HEALTH
7827,C119136,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7828,C115973,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7829,C147066,,,,,,,0,0,0,0,0,0,0,-1
7830,C114118,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7831,C120578,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
7832,C101933,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7833,C148371,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,0,0
7834,C147444,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7835,C143157,,,0,0,0,0,0,0,0,0,0,0,0,0
7836,C102350,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7837,C111815,0,-1,-1,-1,-1,-1,0,-1,-1,-1,HEALTH,-1,-1,-1
7838,C101766,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7839,C118679,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7840,C147679,,,,,,,,0,0,0,0,0,0,0
7841,C147568,,,,,,,,0,0,0,0,0,0,0
7842,C113539,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
7843,C152036,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7844,C152471,,,,,,,,,,,,,,
7845,C115630,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7846,C101712,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0
7847,C144039,,,,,0,0,0,0,0,0,0,0,0,0
7848,C116808,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7849,C107206,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7850,C104627,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7851,C106096,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
7852,C145122,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1
7853,C106135,0,0,0,0,-1,0,0,0,-1,-1,0,-1,-1,-1
7854,C151428,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
7855,C144480,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
7856,C151696,,,,,,,,,,,,,,0
7857,C110625,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
7858,C104809,0,0,0,0,0,0,0,0,0,0,0,0,0,0
